timestamp,request_id,phase,client_budget,latency_ms,status_code,error_code,price,token_usage,rejected,error_msg
1772343732516,3,poisson,100,32,200,0,,0,false,
1772343732525,2,poisson,50,44,200,0,,0,false,
1772343732525,1,poisson,100,47,200,0,,0,false,
1772343732534,4,poisson,100,46,200,0,,0,false,
1772343732579,5,poisson,100,21,200,0,,0,false,
1772343732607,6,poisson,100,43,200,0,,0,false,
1772343732613,8,poisson,10,32,200,0,,0,false,
1772343732618,7,poisson,50,49,200,0,,0,false,
1772343732620,9,poisson,100,29,200,0,,0,false,
1772343732628,10,poisson,100,36,200,0,,0,false,
1772343732645,12,poisson,50,22,200,0,,0,false,
1772343732655,11,poisson,50,40,200,0,,0,false,
1772343732661,13,poisson,10,32,200,0,,0,false,
1772343732690,14,poisson,50,29,200,0,,0,false,
1772343732717,15,poisson,100,26,200,0,,0,false,
1772343732724,17,poisson,50,25,200,0,,0,false,
1772343732731,16,poisson,10,36,200,0,,0,false,
1772343732764,18,poisson,10,48,200,0,,0,false,
1772343732791,19,poisson,10,48,200,0,,0,false,
1772343732792,21,poisson,10,37,200,0,,0,false,
1772343732795,22,poisson,50,27,200,0,,0,false,
1772343732797,23,poisson,50,26,200,0,,0,false,
1772343732798,20,poisson,100,44,200,0,,0,false,
1772343732837,24,poisson,100,50,200,0,,0,false,
1772343732845,25,poisson,50,45,200,0,,0,false,
1772343732914,26,poisson,100,37,200,0,,0,false,
1772343732960,27,poisson,10,45,200,0,,0,false,
1772343732990,28,poisson,50,22,200,0,,0,false,
1772343733024,29,poisson,100,24,200,0,,0,false,
1772343733053,30,poisson,50,40,200,0,,0,false,
1772343733055,31,poisson,10,37,200,0,,0,false,
1772343733057,32,poisson,50,32,200,0,,0,false,
1772343733075,33,poisson,10,40,200,0,,0,false,
1772343733091,34,poisson,100,44,200,0,,0,false,
1772343733112,35,poisson,10,40,200,0,,0,false,
1772343733144,37,poisson,10,37,200,0,,0,false,
1772343733147,36,poisson,50,45,200,0,,0,false,
1772343733154,39,poisson,10,23,200,0,,0,false,
1772343733157,40,poisson,100,25,200,0,,0,false,
1772343733160,41,poisson,50,24,200,0,,0,false,
1772343733160,38,poisson,50,38,200,0,,0,false,
1772343733175,42,poisson,100,27,200,0,,0,false,
1772343733205,43,poisson,100,49,200,0,,0,false,
1772343733312,44,poisson,100,35,200,0,,0,false,
1772343733327,45,poisson,50,41,200,0,,0,false,
1772343733342,46,poisson,100,41,200,0,,0,false,
1772343733356,47,poisson,50,45,200,0,,0,false,
1772343733412,49,poisson,10,46,200,0,,0,false,
1772343733412,50,poisson,50,40,200,0,,0,false,
1772343733412,48,poisson,10,47,200,0,,0,false,
1772343733434,51,poisson,50,43,200,0,,0,false,
1772343733460,53,poisson,10,27,200,0,,0,false,
1772343733464,52,poisson,10,44,200,0,,0,false,
1772343733470,54,poisson,10,36,200,0,,0,false,
1772343733478,55,poisson,10,27,200,0,,0,false,
1772343733498,56,poisson,10,33,200,0,,0,false,
1772343733506,57,poisson,100,33,200,0,,0,false,
1772343733515,58,poisson,50,31,200,0,,0,false,
1772343733552,59,poisson,10,37,200,0,,0,false,
1772343733589,60,poisson,10,29,200,0,,0,false,
1772343733622,61,poisson,100,35,200,0,,0,false,
1772343733625,65,poisson,10,0,200,-32000,,0,true,请求被限流：当前 QPS 超过阈值 30
1772343733642,66,poisson,100,0,200,-32000,,0,true,请求被限流：当前 QPS 超过阈值 30
1772343733650,63,poisson,100,33,200,0,,0,false,
1772343733652,62,poisson,10,36,200,0,,0,false,
1772343733661,64,poisson,100,38,200,0,,0,false,
1772343733663,68,poisson,100,0,200,-32000,,0,true,请求被限流：当前 QPS 超过阈值 30
1772343733670,69,poisson,10,0,200,-32000,,0,true,请求被限流：当前 QPS 超过阈值 30
1772343733697,67,poisson,100,48,200,0,,0,false,
1772343733697,71,poisson,50,0,200,-32000,,0,true,请求被限流：当前 QPS 超过阈值 30
1772343733723,70,poisson,50,41,200,0,,0,false,
1772343733741,72,poisson,100,22,200,0,,0,false,
1772343733749,74,poisson,10,0,200,-32000,,0,true,请求被限流：当前 QPS 超过阈值 30
1772343733773,73,poisson,50,25,200,0,,0,false,
1772343733792,76,poisson,50,0,200,-32000,,0,true,请求被限流：当前 QPS 超过阈值 30
1772343733824,75,poisson,50,37,200,0,,0,false,
1772343733869,79,poisson,10,0,200,-32000,,0,true,请求被限流：当前 QPS 超过阈值 30
1772343733897,78,poisson,100,33,200,0,,0,false,
1772343733901,81,poisson,10,0,200,-32000,,0,true,请求被限流：当前 QPS 超过阈值 30
1772343733902,77,poisson,100,48,200,0,,0,false,
1772343733923,80,poisson,100,39,200,0,,0,false,
1772343733925,83,poisson,50,0,200,-32000,,0,true,请求被限流：当前 QPS 超过阈值 30
1772343733938,84,poisson,50,0,200,-32000,,0,true,请求被限流：当前 QPS 超过阈值 30
1772343733940,82,poisson,10,27,200,0,,0,false,
1772343733945,85,poisson,10,0,200,-32000,,0,true,请求被限流：当前 QPS 超过阈值 30
1772343734057,86,poisson,10,40,200,0,,0,false,
1772343734096,87,poisson,10,46,200,0,,0,false,
1772343734123,88,poisson,100,42,200,0,,0,false,
1772343734163,90,poisson,10,33,200,0,,0,false,
1772343734174,89,poisson,100,47,200,0,,0,false,
1772343734203,91,poisson,50,42,200,0,,0,false,
1772343734235,92,poisson,100,36,200,0,,0,false,
1772343734268,96,poisson,10,0,200,-32000,,0,true,请求被限流：当前 QPS 超过阈值 30
1772343734281,93,poisson,50,45,200,0,,0,false,
1772343734284,95,poisson,100,30,200,0,,0,false,
1772343734291,94,poisson,10,45,200,0,,0,false,
1772343734301,98,poisson,50,0,200,-32000,,0,true,请求被限流：当前 QPS 超过阈值 30
1772343734306,99,poisson,100,0,200,-32000,,0,true,请求被限流：当前 QPS 超过阈值 30
1772343734329,101,poisson,50,0,200,-32000,,0,true,请求被限流：当前 QPS 超过阈值 30
1772343734340,97,poisson,100,42,200,0,,0,false,
1772343734343,102,poisson,100,0,200,-32000,,0,true,请求被限流：当前 QPS 超过阈值 30
1772343734355,104,poisson,50,0,200,-32000,,0,true,请求被限流：当前 QPS 超过阈值 30
1772343734361,100,poisson,100,36,200,0,,0,false,
1772343734366,105,poisson,100,0,200,-32000,,0,true,请求被限流：当前 QPS 超过阈值 30
1772343734376,106,poisson,100,0,200,-32000,,0,true,请求被限流：当前 QPS 超过阈值 30
1772343734387,103,poisson,10,35,200,0,,0,false,
1772343734398,108,poisson,50,0,200,-32000,,0,true,请求被限流：当前 QPS 超过阈值 30
1772343734411,109,poisson,10,0,200,-32000,,0,true,请求被限流：当前 QPS 超过阈值 30
1772343734435,111,poisson,50,0,200,-32000,,0,true,请求被限流：当前 QPS 超过阈值 30
1772343734438,112,poisson,50,0,200,-32000,,0,true,请求被限流：当前 QPS 超过阈值 30
