timestamp,request_id,phase,client_budget,latency_ms,status_code,error_code,price,token_usage,rejected,error_msg
1772350600838,1,poisson,10,40,200,0,,0,false,
1772350600857,3,poisson,100,23,200,0,,0,false,
1772350600859,2,poisson,50,36,200,0,,0,false,
1772350600866,4,poisson,100,28,200,0,,0,false,
1772350600880,5,poisson,100,28,200,0,,0,false,
1772350600979,7,poisson,50,22,200,0,,0,false,
1772350600986,6,poisson,100,36,200,0,,0,false,
1772350601002,8,poisson,10,33,200,0,,0,false,
1772350601026,10,poisson,100,36,200,0,,0,false,
1772350601035,9,poisson,100,46,200,0,,0,false,
1772350601055,11,poisson,10,34,200,0,,0,false,
1772350601079,12,poisson,10,47,200,0,,0,false,
1772350601100,13,poisson,50,45,200,0,,0,false,
1772350601143,14,poisson,100,50,200,0,,0,false,
1772350601159,15,poisson,50,30,200,0,,0,false,
1772350601191,16,poisson,10,39,200,0,,0,false,
1772350601234,17,poisson,100,28,200,0,,0,false,
1772350601249,18,poisson,50,38,200,0,,0,false,
1772350601293,20,poisson,10,31,200,0,,0,false,
1772350601296,19,poisson,100,43,200,0,,0,false,
1772350601303,21,poisson,100,24,200,0,,0,false,
1772350601326,22,poisson,10,34,200,0,,0,false,
1772350601332,24,poisson,100,33,200,0,,0,false,
1772350601339,23,poisson,10,44,200,0,,0,false,
1772350601352,26,poisson,10,23,200,0,,0,false,
1772350601359,25,poisson,10,34,200,0,,0,false,
1772350601402,28,poisson,100,22,200,0,,0,false,
1772350601404,27,poisson,100,36,200,0,,0,false,
1772350601430,29,poisson,10,45,200,0,,0,false,
1772350601496,30,poisson,100,31,200,0,,0,false,
1772350601569,31,poisson,100,44,200,0,,0,false,
1772350601603,32,poisson,50,34,200,0,,0,false,
1772350601611,33,poisson,10,30,200,0,,0,false,
1772350601641,34,poisson,100,40,200,0,,0,false,
1772350601656,35,poisson,10,44,200,0,,0,false,
1772350601658,36,poisson,10,35,200,0,,0,false,
1772350601694,38,poisson,100,29,200,0,,0,false,
1772350601698,37,poisson,10,39,200,0,,0,false,
1772350601720,40,poisson,50,22,200,0,,0,false,
1772350601733,41,poisson,50,33,200,0,,0,false,
1772350601736,39,poisson,100,44,200,0,,0,false,
1772350601748,43,poisson,50,29,200,0,,0,false,
1772350601762,42,poisson,100,48,200,0,,0,false,
1772350601780,45,poisson,10,26,200,0,,0,false,
1772350601795,44,poisson,50,48,200,0,,0,false,
1772350601809,47,poisson,100,31,200,0,,0,false,
1772350601821,46,poisson,50,52,200,0,,0,false,
1772350601830,48,poisson,10,23,200,0,,0,false,
1772350601852,49,poisson,100,34,200,0,,0,false,
1772350601869,50,poisson,100,25,200,0,,0,false,
1772350601886,52,poisson,10,35,200,0,,0,false,
1772350601890,51,poisson,100,43,200,0,,0,false,
1772350601896,53,poisson,50,31,200,0,,0,false,
1772350601922,54,poisson,10,43,200,0,,0,false,
1772350601924,56,poisson,100,22,200,0,,0,false,
1772350601933,55,poisson,100,48,200,0,,0,false,
1772350601940,57,poisson,50,38,200,0,,0,false,
1772350601946,60,poisson,50,22,200,0,,0,false,
1772350601958,58,poisson,50,51,200,0,,0,false,
1772350601963,59,poisson,50,48,200,0,,0,false,
1772350601967,61,poisson,50,26,200,0,,0,false,
1772350601980,62,poisson,50,26,200,0,,0,false,
1772350602001,63,poisson,50,25,200,0,,0,false,
1772350602031,64,poisson,10,30,200,0,,0,false,
1772350602078,65,poisson,100,46,200,0,,0,false,
1772350602081,66,poisson,50,49,200,0,,0,false,
1772350602101,71,poisson,100,30,200,0,,0,false,
1772350602102,67,poisson,50,44,200,0,,0,false,
1772350602104,68,poisson,50,43,200,0,,0,false,
1772350602112,69,poisson,10,50,200,0,,0,false,
1772350602122,70,poisson,100,53,200,0,,0,false,
1772350602195,72,poisson,50,28,200,0,,0,false,
1772350602249,73,poisson,10,32,200,0,,0,false,
1772350602267,75,poisson,10,37,200,0,,0,false,
1772350602277,74,poisson,50,49,200,0,,0,false,
1772350602280,76,poisson,100,30,200,0,,0,false,
1772350602285,77,poisson,10,34,200,0,,0,false,
1772350602307,78,poisson,100,27,200,0,,0,false,
1772350602322,79,poisson,50,36,200,0,,0,false,
1772350602376,80,poisson,100,37,200,0,,0,false,
1772350602463,82,poisson,10,28,200,0,,0,false,
1772350602480,83,poisson,100,31,200,0,,0,false,
1772350602480,81,poisson,10,49,200,0,,0,false,
1772350602551,84,poisson,50,39,200,0,,0,false,
1772350602569,85,poisson,50,21,200,0,,0,false,
1772350602596,86,poisson,100,28,200,0,,0,false,
1772350602614,88,poisson,10,36,200,0,,0,false,
1772350602617,87,poisson,50,47,200,0,,0,false,
1772350602629,89,poisson,10,47,200,0,,0,false,
1772350602634,90,poisson,10,38,200,0,,0,false,
1772350602660,91,poisson,100,36,200,0,,0,false,
1772350602685,93,poisson,50,30,200,0,,0,false,
1772350602689,92,poisson,10,43,200,0,,0,false,
1772350602730,94,poisson,10,38,200,0,,0,false,
1772350602758,95,poisson,10,47,200,0,,0,false,
1772350602761,96,poisson,50,26,200,0,,0,false,
1772350602784,97,poisson,50,34,200,0,,0,false,
1772350602810,99,poisson,100,38,200,0,,0,false,
1772350602817,98,poisson,10,49,200,0,,0,false,
1772350602871,100,poisson,10,49,200,0,,0,false,
1772350602887,101,poisson,100,29,200,0,,0,false,
1772350602946,104,poisson,100,30,200,0,,0,false,
1772350602947,102,poisson,100,34,200,0,,0,false,
1772350602949,103,poisson,100,36,200,0,,0,false,
1772350602965,105,poisson,100,33,200,0,,0,false,
1772350602984,106,poisson,100,35,200,0,,0,false,
1772350602987,107,poisson,100,30,200,0,,0,false,
1772350603026,108,poisson,50,23,200,0,,0,false,
1772350603063,109,poisson,100,38,200,0,,0,false,
1772350603066,110,poisson,100,40,200,0,,0,false,
