timestamp,request_id,phase,client_budget,latency_ms,status_code,error_code,price,token_usage,rejected,error_msg
1772333272716,1,warmup,50,28,200,0,,0,false,
1772333272728,2,warmup,50,39,200,0,,0,false,
1772333272729,3,warmup,50,41,200,0,,0,false,
1772333272760,4,warmup,50,33,200,0,,0,false,
1772333272776,6,warmup,100,35,200,0,,0,false,
1772333272784,5,warmup,100,45,200,0,,0,false,
1772333272804,7,warmup,50,33,200,0,,0,false,
1772333272816,9,warmup,50,21,200,0,,0,false,
1772333272820,8,warmup,100,34,200,0,,0,false,
1772333272854,11,warmup,50,27,200,0,,0,false,
1772333272857,10,warmup,10,42,200,0,,0,false,
1772333272863,12,warmup,100,31,200,0,,0,false,
1772333272890,14,warmup,10,22,200,0,,0,false,
1772333272893,13,warmup,10,29,200,0,,0,false,
1772333272911,15,warmup,100,37,200,0,,0,false,
1772333272936,17,warmup,10,32,200,0,,0,false,
1772333272951,16,warmup,50,49,200,0,,0,false,
1772333272971,18,warmup,10,50,200,0,,0,false,
1772333272992,19,warmup,50,44,200,0,,0,false,
1772333273012,20,warmup,10,50,200,0,,0,false,
1772333273033,21,warmup,100,51,200,0,,0,false,
1772333273033,22,warmup,50,30,200,0,,0,false,
1772333273072,23,warmup,10,49,200,0,,0,false,
1772333273083,24,warmup,100,39,200,0,,0,false,
1772333273090,25,warmup,100,47,200,0,,0,false,
1772333273123,26,warmup,100,40,200,0,,0,false,
1772333273137,28,warmup,10,35,200,0,,0,false,
1772333273139,27,warmup,50,46,200,0,,0,false,
1772333273170,29,warmup,10,36,200,0,,0,false,
1772333273190,30,warmup,10,42,200,0,,0,false,
1772333273193,31,warmup,10,43,200,0,,0,false,
1772333273223,32,warmup,100,42,200,0,,0,false,
1772333273230,33,warmup,100,29,200,0,,0,false,
1772333273237,34,warmup,10,32,200,0,,0,false,
1772333273265,36,warmup,50,24,200,0,,0,false,
1772333273280,35,warmup,10,46,200,0,,0,false,
1772333273299,37,warmup,50,52,200,0,,0,false,
1772333273310,38,warmup,50,34,200,0,,0,false,
1772333273323,39,warmup,10,32,200,0,,0,false,
1772333273341,40,warmup,100,30,200,0,,0,false,
1772333273355,42,warmup,50,22,200,0,,0,false,
1772333273361,41,warmup,50,40,200,0,,0,false,
1772333273377,43,warmup,100,25,200,0,,0,false,
1772333273414,45,warmup,50,42,200,0,,0,false,
1772333273414,44,warmup,100,48,200,0,,0,false,
1772333273425,46,warmup,50,37,200,0,,0,false,
1772333273458,47,warmup,100,33,200,0,,0,false,
1772333273458,48,warmup,50,33,200,0,,0,false,
1772333273486,49,warmup,50,50,200,0,,0,false,
1772333273494,51,warmup,100,26,200,0,,0,false,
1772333273510,50,warmup,50,41,200,0,,0,false,
1772333273549,54,warmup,10,28,200,0,,0,false,
1772333273549,52,warmup,50,51,200,0,,0,false,
1772333273559,53,warmup,100,53,200,0,,0,false,
1772333273569,57,warmup,50,0,200,-32000,,0,true,请求被限流：当前 QPS 超过阈值 30
1772333273590,55,warmup,10,31,200,0,,0,false,
1772333273606,56,warmup,100,46,200,0,,0,false,
1772333273616,59,warmup,100,0,200,-32000,,0,true,请求被限流：当前 QPS 超过阈值 30
1772333273637,58,warmup,100,36,200,0,,0,false,
1772333273671,60,warmup,10,23,200,0,,0,false,
