timestamp,request_id,phase,client_budget,latency_ms,status_code,error_code,price,token_usage,rejected,error_msg
1772333214095,3,warmup,100,40,200,0,,0,false,
1772333214100,1,warmup,100,46,200,0,,0,false,
1772333214103,2,warmup,100,48,200,0,,0,false,
1772333214139,4,warmup,10,34,200,0,,0,false,
1772333214143,5,warmup,100,32,200,0,,0,false,
1772333214219,6,warmup,50,106,200,0,,0,false,
1772333214241,8,warmup,50,21,200,0,,0,false,
1772333214266,9,warmup,100,31,200,0,,0,false,
1772333214269,7,warmup,10,81,200,0,,0,false,
1772333214283,10,warmup,100,30,200,0,,0,false,
1772333214326,12,warmup,50,46,200,0,,0,false,
1772333214326,11,warmup,50,49,200,0,,0,false,
1772333214340,13,warmup,50,46,200,0,,0,false,
1772333214377,14,warmup,100,40,200,0,,0,false,
1772333214379,16,warmup,10,28,200,0,,0,false,
1772333214387,15,warmup,50,50,200,0,,0,false,
1772333214431,18,warmup,100,41,200,0,,0,false,
1772333214431,19,warmup,10,34,200,0,,0,false,
1772333214431,17,warmup,50,43,200,0,,0,false,
1772333214470,22,warmup,100,27,200,0,,0,false,
1772333214471,21,warmup,100,29,200,0,,0,false,
1772333214493,20,warmup,10,50,200,0,,0,false,
1772333214506,23,warmup,100,25,200,0,,0,false,
1772333214532,24,warmup,10,50,200,0,,0,false,
1772333214542,26,warmup,50,25,200,0,,0,false,
1772333214545,25,warmup,10,41,200,0,,0,false,
1772333214588,27,warmup,100,45,200,0,,0,false,
1772333214599,28,warmup,100,47,200,0,,0,false,
1772333214603,29,warmup,10,47,200,0,,0,false,
1772333214634,30,warmup,10,35,200,0,,0,false,
1772333214651,32,warmup,10,37,200,0,,0,false,
1772333214652,31,warmup,50,43,200,0,,0,false,
1772333214686,33,warmup,10,40,200,0,,0,false,
1772333214688,35,warmup,50,25,200,0,,0,false,
1772333214699,34,warmup,100,37,200,0,,0,false,
1772333214730,36,warmup,50,34,200,0,,0,false,
1772333214740,37,warmup,10,40,200,0,,0,false,
1772333214754,38,warmup,50,44,200,0,,0,false,
1772333214779,39,warmup,100,38,200,0,,0,false,
1772333214786,40,warmup,10,35,200,0,,0,false,
1772333214806,41,warmup,10,41,200,0,,0,false,
1772333214839,42,warmup,50,49,200,0,,0,false,
1772333214842,44,warmup,100,24,200,0,,0,false,
1772333214845,43,warmup,100,48,200,0,,0,false,
1772333214893,47,warmup,50,38,200,0,,0,false,
1772333214896,46,warmup,50,43,200,0,,0,false,
1772333214896,45,warmup,100,47,200,0,,0,false,
1772333214935,49,warmup,50,28,200,0,,0,false,
1772333214940,48,warmup,10,36,200,0,,0,false,
1772333214943,50,warmup,100,35,200,0,,0,false,
1772333214981,52,warmup,10,30,200,0,,0,false,
1772333214985,51,warmup,10,39,200,0,,0,false,
1772333214993,53,warmup,100,39,200,0,,0,false,
1772333215032,54,warmup,10,40,200,0,,0,false,
1772333215035,55,warmup,10,39,200,0,,0,false,
1772333215036,56,warmup,100,32,200,0,,0,false,
1772333215077,59,warmup,10,30,200,0,,0,false,
1772333215079,57,warmup,10,37,200,0,,0,false,
1772333215091,58,warmup,10,45,200,0,,0,false,
1772333215111,60,warmup,10,24,200,0,,0,false,
1772333215111,61,warmup,10,21,200,0,,0,false,
1772333215125,62,warmup,10,24,200,0,,0,false,
1772333215161,64,warmup,10,39,200,0,,0,false,
1772333215161,63,warmup,50,39,200,0,,0,false,
