timestamp,request_id,phase,client_budget,latency_ms,status_code,error_code,price,token_usage,rejected,error_msg
1772451783786,23,sine_c32,100,24,200,0,0,0,false,
1772451783786,22,sine_c32,50,24,200,0,0,0,false,
1772451783786,17,sine_c32,100,24,200,0,0,0,false,
1772451783793,16,sine_c32,50,32,200,0,0,0,false,
1772451783793,7,sine_c32,10,32,200,0,0,0,false,
1772451783793,9,sine_c32,10,32,200,0,0,0,false,
1772451783793,10,sine_c32,10,32,200,0,0,0,false,
1772451783803,31,sine_c32,50,42,200,0,0,0,false,
1772451783803,20,sine_c32,10,42,200,0,0,0,false,
1772451783803,6,sine_c32,100,42,200,0,0,0,false,
1772451783803,2,sine_c32,100,42,200,0,0,0,false,
1772451783803,1,sine_c32,100,42,200,0,0,0,false,
1772451783804,21,sine_c32,50,43,200,0,0,0,false,
1772451783804,19,sine_c32,100,43,200,0,0,0,false,
1772451783807,30,sine_c32,10,46,200,0,0,0,false,
1772451783807,32,sine_c32,100,46,200,0,0,0,false,
1772451783807,18,sine_c32,100,46,200,0,0,0,false,
1772451783812,8,sine_c32,100,51,200,0,0,0,false,
1772451783812,26,sine_c32,10,51,200,0,0,0,false,
1772451783815,29,sine_c32,50,54,200,0,0,0,false,
1772451783817,27,sine_c32,100,56,200,0,0,0,false,
1772451783817,12,sine_c32,50,56,200,0,0,0,false,
1772451783820,13,sine_c32,50,59,200,0,0,0,false,
1772451783820,28,sine_c32,50,59,200,0,0,0,false,
1772451783820,24,sine_c32,10,59,200,0,0,0,false,
1772451783825,5,sine_c32,50,64,200,0,0,0,false,
1772451783825,15,sine_c32,100,64,200,0,0,0,false,
1772451783827,34,sine_c32,50,29,200,0,0,0,false,
1772451783829,14,sine_c32,50,68,200,0,0,0,false,
1772451783829,4,sine_c32,10,68,200,0,0,0,false,
1772451783830,11,sine_c32,50,69,200,0,0,0,false,
1772451783832,38,sine_c32,100,27,200,0,0,0,false,
1772451783832,3,sine_c32,50,71,200,0,0,0,false,
1772451783835,25,sine_c32,100,73,200,0,0,0,false,
1772451783836,35,sine_c32,50,31,200,0,0,0,false,
1772451783838,36,sine_c32,50,33,200,0,0,0,false,
1772451783840,40,sine_c32,10,24,200,0,0,0,false,
1772451783841,48,sine_c32,50,20,200,0,0,0,false,
1772451783849,41,sine_c32,50,33,200,0,0,0,false,
1772451783853,33,sine_c32,100,55,200,0,0,0,false,
1772451783853,45,sine_c32,10,32,200,0,0,0,false,
1772451783854,44,sine_c32,100,36,200,0,0,0,false,
1772451783855,37,sine_c32,10,50,200,0,0,0,false,
1772451783856,43,sine_c32,50,38,200,0,0,0,false,
1772451783856,47,sine_c32,10,35,200,0,0,0,false,
1772451783856,42,sine_c32,10,39,200,0,0,0,false,
1772451783860,39,sine_c32,10,44,200,0,0,0,false,
1772451783867,46,sine_c32,10,46,200,0,0,0,false,
1772451783867,64,sine_c32,100,23,200,0,0,0,false,
1772451783867,57,sine_c32,100,36,200,0,0,0,false,
1772451783867,55,sine_c32,10,36,200,0,0,0,false,
1772451783869,50,sine_c32,100,43,200,0,0,0,false,
1772451783869,52,sine_c32,100,43,200,0,0,0,false,
1772451783871,49,sine_c32,50,50,200,0,0,0,false,
1772451783872,51,sine_c32,10,46,200,0,0,0,false,
1772451783877,58,sine_c32,10,41,200,0,0,0,false,
1772451783878,56,sine_c32,50,47,200,0,0,0,false,
1772451783878,53,sine_c32,50,48,200,0,0,0,false,
1772451783878,62,sine_c32,50,38,200,0,0,0,false,
1772451783878,65,sine_c32,10,35,200,0,0,0,false,
1772451783879,60,sine_c32,50,41,200,0,0,0,false,
1772451783879,68,sine_c32,10,26,200,0,0,0,false,
1772451783883,66,sine_c32,50,30,200,0,0,0,false,
1772451783884,59,sine_c32,100,48,200,0,0,0,false,
1772451783886,69,sine_c32,10,32,200,0,0,0,false,
1772451783888,54,sine_c32,50,58,200,0,0,0,false,
1772451783890,70,sine_c32,100,35,200,0,0,0,false,
1772451783890,63,sine_c32,10,49,200,0,0,0,false,
1772451783891,67,sine_c32,100,38,200,0,0,0,false,
1772451783891,61,sine_c32,10,51,200,0,0,0,false,
1772451783893,71,sine_c32,10,33,200,0,0,0,false,
1772451783897,74,sine_c32,10,28,200,0,2,0,false,
1772451783898,73,sine_c32,10,30,200,0,2,0,false,
1772451783900,72,sine_c32,100,33,200,0,2,0,false,
